step_bin,log_value_bin,count
19,109,3
19,110,15
19,111,20
19,112,10
19,113,17
19,114,11
19,115,11
19,116,22
19,117,15
19,118,12
19,119,27
19,120,19
19,121,3
19,122,1
19,123,2
19,124,2
19,125,2
19,126,4
19,127,1
19,128,3
19,129,3
19,130,1
19,131,3
19,132,4
19,133,1
19,134,2
19,135,4
19,136,4
19,137,1
19,138,6
19,139,3
19,140,6
19,142,7
19,143,2
19,144,9
19,145,1
19,146,4
19,147,6
19,148,9
19,149,4
19,150,5
19,151,2
19,152,11
19,153,5
19,154,6
19,155,12
19,156,2
19,161,1
19,162,1
19,163,1
19,168,3
19,171,1
19,174,1
19,176,3
19,177,1
19,181,1
19,182,1
19,183,2
19,184,2
19,185,1
19,186,1
19,187,1
19,188,2
19,189,1
20,0,22
20,13,11
20,26,18
20,31,21
20,37,9
20,40,22
20,44,9
20,46,7
20,49,9
20,50,3
20,53,14
20,54,11
20,56,5
20,57,16
20,59,12
20,60,1
20,62,18
20,64,5
20,65,9
20,66,7
20,68,22
20,69,8
20,70,10
20,71,29
20,72,3
20,73,13
20,74,1
20,76,6
20,77,1
20,78,4
20,79,1
20,81,2
20,82,3
20,83,6
20,84,1
20,86,6
20,87,12
20,88,2
20,89,10
20,90,7
20,91,4
20,92,10
20,93,6
20,94,12
20,95,9
20,96,11
20,97,12
20,98,15
20,99,7
20,100,16
20,101,14
20,102,20
20,103,20
20,104,3
20,105,24
20,106,18
20,107,18
20,108,10
20,110,7
20,111,4
20,112,2
20,113,6
20,114,2
20,115,3
20,116,8
20,117,3
20,118,4
20,119,9
20,120,5
20,122,3
20,123,5
20,124,6
20,125,6
20,126,8
20,127,3
20,128,5
20,129,7
20,130,4
20,131,7
20,132,10
20,133,6
20,134,6
20,135,8
20,136,8
20,137,4
20,138,15
20,139,10
20,140,12
20,141,3
20,142,7
20,144,2
20,148,3
20,149,1
20,150,1
20,152,1
20,155,3
20,156,4
20,158,1
20,160,2
20,161,3
20,162,2
20,163,5
20,165,2
20,167,1
20,168,6
20,169,2
20,170,1
20,171,7
20,172,2
20,173,1
20,174,5
20,175,2
20,176,7
20,198,1
20,204,1
21,0,11
21,13,18
21,26,22
21,31,9
21,37,3
21,40,14
21,44,16
21,46,12
21,49,18
21,50,5
21,53,23
21,54,19
21,56,10
21,57,26
21,59,22
21,62,6
21,64,1
21,65,3
21,66,1
21,68,7
21,69,2
21,70,3
21,71,10
21,73,5
21,74,4
21,75,2
21,76,12
21,77,3
21,78,8
21,79,4
21,80,2
21,81,4
21,82,8
21,83,13
21,84,3
21,85,4
21,86,12
21,87,23
21,88,6
21,89,16
21,90,16
21,91,10
21,92,17
21,93,19
21,94,13
21,95,1
21,96,2
21,97,5
21,98,5
21,99,2
21,100,5
21,101,1
21,102,10
21,103,4
21,105,11
21,106,4
21,107,3
21,108,9
21,109,2
21,110,12
21,111,10
21,112,6
21,113,12
21,114,5
21,115,6
21,116,14
21,117,8
21,118,7
21,119,21
21,120,12
21,121,3
21,122,7
21,123,10
21,124,16
21,125,13
21,126,14
21,127,10
21,128,10
21,129,4
21,130,1
21,131,2
21,132,1
21,134,2
21,135,2
21,136,3
21,138,3
21,139,1
21,140,2
21,142,5
21,143,1
21,144,4
21,145,1
21,146,2
21,147,1
21,148,6
21,149,3
21,150,3
21,152,5
21,153,1
21,154,1
21,155,7
21,156,7
21,157,2
21,158,4
21,159,2
21,160,7
21,161,10
21,162,6
21,163,8
21,171,1
21,176,2
21,184,1
21,185,1
21,189,1
21,190,2
21,191,1
21,192,1
21,193,1
21,195,1
21,197,1
22,0,18
22,13,22
22,26,14
22,31,16
22,37,5
22,40,23
22,44,26
22,46,22
22,49,6
22,50,1
22,53,9
22,54,7
22,56,3
22,57,10
22,59,8
22,62,11
22,64,3
22,65,6
22,66,4
22,68,14
22,69,5
22,70,6
22,71,22
22,72,1
22,73,11
22,74,9
22,75,6
22,76,23
22,77,8
22,78,15
22,79,8
22,80,8
22,81,5
22,82,1
22,83,3
22,86,4
22,87,6
22,89,8
22,90,3
22,91,3
22,92,7
22,94,8
22,95,5
22,96,7
22,97,9
22,98,9
22,99,5
22,100,11
22,101,5
22,102,15
22,103,11
22,105,20
22,106,12
22,107,10
22,108,16
22,109,5
22,110,20
22,111,22
22,112,12
22,113,23
22,114,13
22,115,12
22,116,8
22,117,2
22,118,4
22,119,4
22,120,4
22,122,2
22,123,2
22,124,4
22,125,2
22,126,5
22,127,3
22,128,3
22,129,2
22,130,3
22,131,5
22,132,4
22,133,4
22,134,3
22,135,4
22,136,6
22,137,1
22,138,8
22,139,3
22,140,7
22,142,12
22,143,2
22,144,10
22,145,5
22,146,6
22,147,6
22,148,12
22,149,7
22,150,4
22,156,3
22,158,1
22,160,1
22,162,2
22,163,3
22,168,1
22,169,1
22,171,5
22,173,1
22,176,4
22,177,2
22,178,1
22,179,3
22,180,2
22,182,2
22,183,2
22,184,3
23,0,22
23,13,14
23,26,23
23,31,26
23,37,1
23,40,9
23,44,10
23,46,8
23,49,11
23,50,3
23,53,17
23,54,13
23,56,6
23,57,21
23,59,14
23,60,2
23,62,21
23,64,8
23,65,12
23,66,10
23,68,22
23,70,2
23,71,6
23,73,3
23,74,1
23,76,7
23,77,2
23,78,4
23,79,1
23,81,1
23,82,4
23,83,9
23,84,1
23,85,1
23,86,8
23,87,14
23,88,1
23,89,12
23,90,9
23,91,7
23,92,14
23,93,7
23,94,13
23,95,11
23,96,14
23,97,16
23,98,19
23,99,8
23,100,20
23,101,15
23,102,15
23,103,1
23,105,8
23,106,2
23,107,3
23,108,5
23,109,1
23,110,10
23,111,5
23,112,2
23,113,11
23,114,3
23,115,2
23,116,11
23,117,5
23,118,6
23,119,12
23,120,9
23,121,1
23,122,4
23,123,6
23,124,8
23,125,5
23,126,10
23,127,7
23,128,7
23,129,6
23,130,8
23,131,10
23,132,12
23,133,9
23,134,8
23,135,10
23,136,12
23,138,3
23,140,1
23,142,3
23,143,1
23,144,3
23,147,1
23,148,1
23,149,2
23,150,3
23,152,2
23,155,2
23,156,5
23,157,2
23,158,2
23,160,4
23,161,2
23,162,3
23,163,9
23,165,4
23,166,1
23,167,2
23,168,5
23,169,4
23,170,2
23,171,6
23,193,1
23,197,1
23,198,1
23,199,1
23,203,1
23,205,1
24,0,14
24,13,23
24,26,9
24,31,10
24,37,3
24,40,17
24,44,21
24,46,14
24,49,20
24,50,8
24,53,30
24,54,22
24,56,2
24,57,6
24,59,4
24,62,7
24,64,2
24,65,4
24,68,8
24,69,3
24,70,4
24,71,12
24,72,1
24,73,7
24,74,4
24,75,1
24,76,14
24,77,5
24,78,9
24,79,4
24,80,3
24,81,3
24,82,11
24,83,19
24,84,3
24,85,5
24,86,15
24,87,29
24,88,5
24,89,14
24,90,1
24,91,1
24,92,3
24,94,5
24,95,2
24,96,3
24,97,7
24,98,5
24,99,4
24,100,8
24,101,1
24,102,10
24,103,5
24,105,15
24,106,6
24,107,7
24,108,10
24,109,3
24,110,16
24,111,13
24,112,5
24,113,19
24,114,9
24,115,6
24,116,19
24,117,10
24,118,9
24,119,25
24,120,16
24,121,5
24,122,9
24,123,10
24,124,2
24,125,2
24,126,4
24,127,3
24,128,2
24,129,1
24,130,2
24,131,3
24,132,2
24,134,1
24,135,2
24,136,4
24,138,6
24,139,2
24,140,3
24,142,6
24,143,2
24,144,7
24,145,1
24,146,2
24,147,2
24,148,5
24,149,4
24,150,7
24,152,10
24,153,2
24,154,1
24,155,9
24,156,10
24,157,4
24,158,2
24,163,2
24,168,1
24,171,3
24,176,1
24,179,2
24,184,2
24,185,2
24,188,2
24,190,2
24,191,2
25,0,23
25,13,9
25,26,17
25,31,21
25,37,8
25,40,30
25,44,6
25,46,4
25,49,7
25,50,2
25,53,10
25,54,8
25,56,4
25,57,12
25,59,9
25,60,1
25,62,13
25,64,5
25,65,8
25,66,4
25,68,16
25,69,7
25,70,8
25,71,25
25,72,2
25,73,14
25,74,11
25,75,4
25,76,22
25,78,3
25,81,1
25,82,1
25,83,5
25,86,4
25,87,8
25,89,8
25,90,4
25,91,5
25,92,7
25,93,4
25,94,9
25,95,6
25,96,7
25,97,12
25,98,12
25,99,7
25,100,16
25,101,5
25,102,17
25,103,12
25,105,26
25,106,13
25,107,12
25,108,20
25,109,6
25,110,15
25,111,2
25,112,2
25,113,8
25,114,2
25,115,2
25,116,6
25,117,4
25,118,5
25,119,5
25,120,6
25,121,1
25,122,4
25,123,2
25,124,5
25,125,4
25,126,8
25,127,5
25,128,5
25,129,3
25,130,5
25,131,6
25,132,5
25,133,2
25,134,3
25,135,7
25,136,9
25,137,2
25,138,13
25,139,7
25,140,8
25,141,2
25,142,14
25,143,6
25,144,12
25,150,2
25,152,1
25,155,1
25,156,1
25,157,1
25,158,2
25,160,1
25,162,1
25,163,4
25,165,2
25,166,1
25,168,2
25,171,9
25,173,3
25,174,1
25,175,1
25,176,3
25,177,2
25,178,2
25,179,2
25,205,1
25,207,1
25,211,1
26,0,9
26,13,17
26,26,30
26,31,6
26,37,2
26,40,10
26,44,12
26,46,9
26,49,13
26,50,5
26,53,23
26,54,14
26,56,8
26,57,23
26,59,20
26,60,2
26,62,22
26,65,3
26,68,4
26,70,3
26,71,7
26,73,5
26,76,8
26,77,3
26,78,6
26,79,1
26,80,2
26,81,2
26,82,5
26,83,10
26,84,1
26,85,2
26,86,9
26,87,19
26,88,1
26,89,14
26,90,11
26,91,11
26,92,15
26,93,11
26,94,16
26,95,14
26,96,15
26,97,7
26,98,3
26,99,4
26,100,4
26,102,6
26,103,2
26,105,10
26,106,2
26,107,4
26,108,9
26,109,1
26,110,10
26,111,8
26,112,4
26,113,15
26,114,5
26,115,5
26,116,11
26,117,7
26,118,8
26,119,13
26,120,11
26,121,3
26,122,8
26,123,8
26,124,10
26,125,8
26,126,14
26,127,9
26,128,11
26,129,10
26,130,11
26,131,7
26,132,1
26,135,2
26,136,2
26,138,4
26,139,1
26,140,2
26,142,1
26,143,2
26,144,5
26,147,1
26,148,1
26,149,1
26,150,4
26,152,6
26,153,1
26,155,2
26,156,4
26,157,2
26,158,5
26,160,7
26,161,3
26,162,3
26,163,9
26,164,1
26,165,5
26,171,2
26,176,1
26,191,1
26,192,1
26,193,2
26,196,1
26,197,1
26,199,2
27,0,17
27,13,30
27,26,10
27,31,12
27,37,5
27,40,23
27,44,23
27,46,20
27,49,22
27,53,6
27,54,4
27,56,3
27,57,7
27,59,6
27,60,1
27,62,8
27,64,3
27,65,6
27,66,2
27,68,10
27,69,2
27,70,5
27,71,15
27,72,1
27,73,10
27,74,4
27,75,1
27,76,16
27,77,7
27,78,13
27,79,5
27,80,4
27,81,3
27,82,14
27,83,15
27,86,3
27,87,4
27,89,5
27,90,1
27,91,2
27,92,3
27,94,6
27,95,1
27,96,1
27,97,9
27,98,7
27,99,7
27,100,9
27,101,3
27,102,12
27,103,6
27,105,18
27,106,6
27,107,7
27,108,17
27,109,2
27,110,18
27,111,17
27,112,8
27,113,25
27,114,11
27,115,10
27,116,25
27,117,13
27,118,6
27,119,2
27,120,6
27,122,2
27,123,2
27,124,3
27,125,3
27,126,6
27,127,3
27,128,4
27,129,1
27,130,4
27,131,4
27,132,4
27,134,1
27,135,3
27,136,5
27,138,9
27,139,4
27,140,4
27,141,1
27,142,5
27,143,4
27,144,12
27,145,1
27,146,4
27,147,4
27,148,5
27,149,4
27,150,8
27,152,8
27,158,2
27,160,1
27,162,1
27,163,1
27,165,1
27,168,1
27,171,4
27,173,1
27,176,2
27,178,1
27,179,3
27,181,2
27,183,1
27,184,1
27,185,2
27,186,1
27,214,1
27,219,1
28,0,30
28,13,10
28,26,23
28,31,23
28,40,6
28,44,7
28,46,6
28,49,8
28,50,3
28,53,13
28,54,9
28,56,5
28,57,14
28,59,13
28,60,2
28,62,14
28,64,7
28,65,12
28,66,6
28,68,22
28,69,6
28,70,8
28,71,22
28,73,3
28,76,4
28,78,5
28,82,1
28,83,3
28,85,1
28,86,6
28,87,11
28,88,1
28,89,10
28,90,5
28,91,5
28,92,9
28,93,3
28,94,12
28,95,6
28,96,5
28,97,15
28,98,14
28,99,11
28,100,18
28,101,8
28,102,23
28,103,15
28,104,1
28,105,8
28,106,2
28,107,4
28,108,6
28,110,6
28,111,4
28,112,2
28,113,9
28,114,2
28,115,5
28,116,8
28,117,5
28,118,7
28,119,8
28,120,9
28,121,1
28,122,4
28,123,4
28,124,6
28,125,6
28,126,11
28,127,6
28,128,7
28,129,5
28,130,8
28,131,11
28,132,9
28,133,3
28,134,4
28,135,7
28,136,10
28,137,3
28,138,19
28,139,1
28,140,1
28,144,4
28,147,1
28,148,1
28,149,1
28,150,1
28,152,3
28,155,1
28,156,1
28,158,4
28,160,4
28,162,2
28,163,3
28,165,3
28,166,2
28,168,6
28,169,1
28,171,8
28,172,2
28,173,3
28,199,1
28,201,1
28,204,1
28,205,1
28,207,1
29,0,10
29,13,23
29,26,6
29,31,7
29,37,3
29,40,13
29,44,14
29,46,13
29,49,14
29,50,7
29,53,25
29,54,20
29,56,8
29,57,22
29,59,3
29,62,4
29,65,5
29,68,7
29,70,1
29,71,8
29,72,1
29,73,6
29,74,2
29,75,1
29,76,10
29,77,2
29,78,9
29,79,2
29,80,1
29,81,1
29,82,6
29,83,8
29,84,2
29,85,2
29,86,13
29,87,24
29,88,3
29,89,18
29,90,14
29,91,7
29,92,1
29,94,4
29,96,1
29,97,5
29,98,3
29,99,5
29,100,4
29,102,7
29,103,1
29,105,13
29,106,4
29,107,6
29,108,12
29,109,1
29,110,12
29,111,10
29,112,5
29,113,16
29,114,6
29,115,8
29,116,18
29,117,10
29,118,11
29,119,19
29,120,15
29,121,3
29,122,9
29,123,11
29,124,13
29,125,12
29,126,7
29,127,2
29,128,4
29,130,2
29,131,4
29,132,3
29,134,1
29,135,2
29,136,5
29,138,7
29,139,2
29,140,3
29,142,1
29,143,1
29,144,7
29,146,2
29,147,2
29,148,2
29,149,2
29,150,3
29,152,9
29,153,1
29,154,2
29,155,5
29,156,4
29,157,1
29,158,7
29,159,1
29,160,6
29,168,1
29,171,1
29,176,1
29,179,1
29,181,1
29,186,1
29,187,1
29,188,1
29,189,1
29,190,1
29,192,1
29,193,1
29,226,1
30,0,23
30,13,6
30,26,13
30,31,14
30,37,7
30,40,25
30,44,22
30,46,3
30,49,4
30,53,7
30,54,6
30,56,1
30,57,8
30,59,9
30,62,9
30,64,2
30,65,8
30,66,1
30,68,15
30,69,1
30,70,4
30,71,16
30,72,2
30,73,13
30,74,7
30,75,2
30,76,22
30,77,7
30,78,9
30,83,2
30,86,5
30,87,4
30,89,7
30,90,1
30,91,2
30,92,5
30,93,1
30,94,8
30,95,3
30,96,4
30,97,10
30,98,7
30,99,9
30,100,11
30,101,2
30,102,15
30,103,7
30,105,23
30,106,9
30,107,10
30,108,22
30,109,3
30,110,26
30,111,23
30,112,6
30,113,7
30,114,2
30,115,4
30,116,6
30,117,2
30,118,4
30,119,4
30,120,7
30,122,3
30,123,4
30,124,3
30,125,4
30,126,9
30,127,4
30,128,6
30,129,1
30,130,4
30,131,7
30,132,6
30,133,2
30,134,2
30,135,5
30,136,8
30,137,1
30,138,15
30,139,7
30,140,6
30,141,2
30,142,6
30,143,4
30,144,12
30,145,2
30,146,5
30,147,1
30,148,1
30,152,2
30,155,1
30,156,1
30,158,1
30,160,3
30,162,1
30,163,1
30,166,1
30,168,3
30,171,3
30,172,1
30,173,2
30,175,1
30,176,3
30,177,1
30,179,3
30,180,1
30,181,2
30,209,1
30,213,1
30,214,1
31,0,6
31,13,13
31,26,25
31,31,22
31,40,7
31,44,8
31,46,9
31,49,9
31,50,2
31,53,14
31,54,13
31,56,4
31,57,16
31,59,19
31,60,1
31,62,20
31,64,6
31,65,9
31,68,3
31,70,1
31,71,4
31,73,5
31,76,7
31,78,3
31,79,1
31,80,1
31,82,2
31,83,6
31,84,1
31,85,1
31,86,9
31,87,12
31,88,1
31,89,14
31,90,6
31,91,4
31,92,12
31,93,5
31,94,15
31,95,9
31,96,9
31,97,20
31,98,18
31,99,6
31,100,1
31,102,4
31,105,6
31,106,3
31,107,5
31,108,6
31,110,7
31,111,5
31,112,2
31,113,12
31,114,3
31,115,7
31,116,11
31,117,6
31,118,7
31,119,12
31,120,11
31,122,7
31,123,7
31,124,8
31,125,9
31,126,16
31,127,7
31,128,10
31,129,4
31,130,10
31,131,13
31,132,12
31,133,5
31,134,1
31,135,2
31,136,4
31,138,4
31,139,2
31,140,2
31,142,1
31,143,1
31,144,5
31,146,1
31,147,2
31,148,2
31,149,1
31,150,1
31,152,3
31,154,1
31,155,2
31,156,2
31,158,3
31,159,1
31,160,8
31,161,1
31,162,4
31,163,5
31,165,2
31,166,3
31,167,1
31,168,3
31,176,1
31,187,1
31,196,1
31,198,1
31,201,1
31,234,1
32,0,13
32,13,25
32,26,7
32,31,8
32,37,2
32,40,14
32,44,16
32,46,19
32,49,20
32,50,6
32,53,22
32,54,3
32,56,1
32,57,4
32,59,5
32,62,6
32,65,3
32,68,9
32,69,1
32,70,3
32,71,10
32,72,1
32,73,9
32,74,2
32,75,1
32,76,15
32,77,1
32,78,7
32,79,3
32,80,3
32,81,1
32,82,9
32,83,11
32,84,2
32,85,1
32,86,9
32,87,1
32,89,4
32,91,1
32,92,2
32,94,4
32,96,1
32,97,7
32,98,2
32,99,7
32,100,6
32,101,1
32,102,9
32,103,3
32,105,13
32,106,7
32,107,9
32,108,13
32,110,17
32,111,13
32,112,8
32,113,22
32,114,7
32,115,11
32,116,22
32,117,12
32,118,16
32,119,27
32,120,13
32,122,2
32,123,4
32,124,2
32,125,2
32,126,5
32,127,3
32,128,5
32,130,3
32,131,5
32,132,5
32,133,1
32,134,2
32,135,3
32,136,7
32,138,8
32,139,3
32,140,4
32,142,2
32,143,3
32,144,9
32,146,3
32,147,5
32,148,4
32,149,3
32,150,5
32,152,8
32,153,1
32,154,3
32,155,1
32,156,1
32,160,2
32,162,1
32,163,1
32,168,2
32,171,1
32,173,1
32,175,1
32,176,2
32,180,1
32,181,1
32,183,1
32,185,1
32,187,2
32,188,1
32,217,1
32,221,1
33,0,25
33,13,7
33,26,14
33,31,16
33,37,6
33,40,22
33,44,4
33,46,5
33,49,6
33,53,8
33,54,9
33,56,3
33,57,10
33,59,10
33,60,1
33,62,13
33,64,1
33,65,7
33,66,1
33,68,20
33,69,2
33,70,5
33,71,22
33,73,9
33,76,3
33,78,2
33,79,1
33,83,1
33,84,1
33,86,3
33,87,6
33,88,1
33,89,9
33,90,2
33,91,3
33,92,6
33,93,4
33,94,10
33,95,2
33,96,4
33,97,15
33,98,9
33,99,13
33,100,14
33,101,5
33,102,18
33,103,9
33,104,2
33,105,29
33,106,15
33,107,6
33,108,3
33,110,4
33,111,2
33,112,2
33,113,6
33,114,2
33,115,5
33,116,6
33,117,5
33,118,6
33,119,6
33,120,9
33,122,4
33,123,6
33,124,4
33,125,5
33,126,9
33,127,5
33,128,7
33,130,7
33,131,10
33,132,9
33,133,3
33,134,3
33,135,8
33,136,10
33,137,1
33,138,17
33,139,7
33,140,9
33,141,1
33,142,1
33,144,4
33,147,2
33,148,1
33,149,1
33,150,1
33,152,1
33,155,2
33,156,2
33,158,1
33,160,4
33,162,3
33,163,2
33,167,1
33,168,6
33,170,1
33,171,6
33,173,3
33,174,1
33,175,2
33,176,1
33,203,1
33,207,1
33,209,1
34,0,7
34,13,14
34,26,22
34,31,4
34,40,8
34,44,10
34,46,10
34,49,13
34,50,1
34,53,16
34,54,19
34,56,5
34,57,22
34,59,15
34,62,3
34,65,2
34,68,5
34,70,1
34,71,7
34,73,4
34,75,1
34,76,9
34,77,1
34,78,5
34,79,3
34,80,2
34,81,1
34,82,3
34,83,5
34,84,2
34,85,1
34,86,7
34,87,15
34,88,4
34,89,17
34,90,9
34,91,6
34,92,16
34,93,5
34,94,1
34,97,4
34,98,2
34,99,4
34,100,3
34,102,4
34,105,6
34,106,5
34,107,7
34,108,8
34,110,9
34,111,7
34,112,4
34,113,13
34,114,4
34,115,7
34,116,14
34,117,8
34,118,13
34,119,16
34,120,17
34,121,1
34,122,9
34,123,9
34,124,9
34,125,12
34,126,20
34,127,10
34,128,7
34,130,2
34,131,4
34,132,2
34,134,1
34,135,2
34,136,6
34,138,7
34,139,1
34,140,3
34,142,2
34,143,1
34,144,7
34,147,4
34,148,2
34,149,2
34,150,2
34,152,3
34,154,1
34,155,5
34,156,5
34,157,1
34,158,4
34,160,8
34,161,1
34,162,3
34,163,1
34,168,2
34,171,1
34,176,2
34,183,1
34,189,1
34,190,1
34,193,1
34,196,1
34,229,1
35,0,14
35,13,22
35,26,8
35,31,10
35,37,1
35,40,16
35,44,22
35,46,15
35,49,3
35,53,4
35,54,5
35,56,1
35,57,7
35,59,3
35,60,1
35,62,9
35,64,1
35,65,5
35,66,1
35,68,11
35,69,1
35,70,3
35,71,15
35,72,1
35,73,9
35,74,2
35,75,3
35,76,20
35,77,3
35,78,10
35,79,6
35,86,2
35,87,3
35,89,4
35,92,2
35,93,1
35,94,5
35,96,2
35,97,8
35,98,6
35,99,7
35,100,8
35,101,3
35,102,10
35,103,2
35,105,17
35,106,11
35,107,12
35,108,17
35,109,2
35,110,18
35,111,17
35,112,10
35,113,28
35,114,10
35,115,6
35,116,3
35,117,4
35,118,4
35,119,2
35,120,6
35,122,3
35,123,5
35,124,2
35,125,5
35,126,8
35,127,3
35,128,7
35,130,4
35,131,7
35,132,5
35,134,2
35,135,3
35,136,9
35,138,13
35,139,4
35,140,7
35,141,1
35,142,4
35,143,3
35,144,12
35,145,2
35,146,2
35,147,7
35,148,5
35,149,1
35,150,1
35,155,2
35,156,1
35,158,1
35,160,1
35,162,2
35,163,2
35,168,4
35,170,1
35,171,2
35,176,5
35,178,1
35,179,2
35,181,1
35,183,2
35,211,1
35,215,1
35,217,1
36,0,22
36,13,8
36,26,16
36,31,22
36,40,4
36,44,7
36,46,3
36,49,9
36,50,1
36,53,10
36,54,10
36,56,3
36,57,15
36,59,8
36,60,2
36,62,19
36,64,2
36,65,9
36,66,2
36,68,15
36,71,3
36,73,3
36,76,5
36,78,1
36,79,2
36,82,1
36,83,2
36,86,5
36,87,10
36,88,2
36,89,10
36,90,3
36,91,2
36,92,8
36,93,6
36,94,11
36,95,3
36,96,7
36,97,16
36,98,14
36,99,15
36,100,19
36,101,3
36,102,1
36,105,4
36,106,2
36,107,4
36,108,4
36,110,4
36,111,3
36,112,4
36,113,7
36,114,3
36,115,7
36,116,8
36,117,7
36,118,8
36,119,7
36,120,11
36,122,5
36,123,7
36,124,5
36,125,8
36,126,16
36,127,8
36,128,11
36,129,2
36,130,8
36,131,12
36,132,11
36,133,4
36,134,5
36,135,8
36,136,7
36,138,6
36,140,2
36,142,1
36,143,1
36,144,6
36,147,1
36,148,2
36,149,2
36,150,2
36,152,1
36,155,4
36,156,3
36,158,2
36,160,3
36,162,5
36,163,3
36,164,1
36,165,1
36,166,2
36,168,7
36,169,1
36,170,2
36,171,1
36,176,2
36,198,1
36,202,1
36,203,1
37,0,8
37,13,16
37,26,4
37,31,7
37,37,1
37,40,10
37,44,15
37,46,8
37,49,19
37,50,2
37,53,22
37,54,15
37,57,3
37,59,2
37,60,1
37,62,5
37,65,1
37,68,4
37,69,1
37,70,1
37,71,9
37,73,7
37,74,2
37,75,2
37,76,11
37,77,1
37,78,5
37,79,4
37,80,3
37,82,5
37,83,7
37,84,1
37,85,2
37,86,10
37,87,23
37,89,1
37,94,2
37,97,4
37,98,4
37,99,6
37,100,3
37,101,1
37,102,5
37,105,10
37,106,5
37,107,7
37,108,9
37,110,10
37,111,8
37,112,7
37,113,18
37,114,7
37,115,11
37,116,18
37,117,11
37,118,14
37,119,20
37,120,22
37,121,1
37,122,8
37,123,6
37,124,2
37,125,4
37,126,6
37,127,2
37,128,4
37,130,3
37,131,6
37,132,3
37,134,2
37,135,2
37,136,9
37,138,10
37,139,1
37,140,4
37,141,1
37,142,2
37,143,2
37,144,9
37,145,1
37,147,3
37,148,4
37,149,6
37,150,3
37,151,1
37,152,5
37,153,1
37,155,7
37,156,7
37,158,1
37,162,2
37,163,1
37,168,1
37,171,2
37,176,3
37,178,1
37,184,1
37,187,1
37,189,2
37,190,1
38,0,16
38,13,4
38,26,10
38,31,15
38,37,2
38,40,22
38,44,3
38,46,2
38,49,5
38,53,7
38,54,3
38,56,1
38,57,9
38,59,6
38,60,2
38,62,10
38,64,1
38,65,4
38,66,1
38,68,10
38,69,3
38,70,3
38,71,20
38,72,1
38,73,13
38,74,5
38,76,15
38,82,1
38,86,1
38,87,4
38,89,5
38,90,1
38,91,1
38,92,3
38,94,6
38,95,2
38,96,3
38,97,10
38,98,8
38,99,12
38,100,10
38,101,5
38,102,13
38,103,3
38,104,1
38,105,22
38,106,13
38,107,16
38,108,21
38,110,1
38,111,2
38,112,4
38,113,4
38,114,2
38,115,4
38,116,4
38,117,6
38,118,4
38,119,3
38,120,10
38,122,4
38,123,7
38,124,3
38,125,7
38,126,11
38,127,5
38,128,8
38,130,5
38,131,9
38,132,7
38,134,4
38,135,7
38,136,15
38,138,18
38,139,5
38,140,8
38,141,2
38,142,5
38,143,2
38,144,7
38,148,2
38,149,2
38,150,1
38,152,1
38,155,1
38,156,2
38,158,2
38,160,1
38,162,3
38,163,2
38,164,1
38,168,3
38,171,3
38,173,1
38,175,1
38,176,6
38,178,2
38,206,1
38,211,1
39,0,4
39,13,10
39,26,22
39,31,3
39,40,7
39,44,9
39,46,6
39,49,10
39,50,1
39,53,15
39,54,8
39,56,3
39,57,20
39,59,11
39,60,4
39,62,15
39,68,3
39,71,5
39,73,3
39,74,1
39,76,4
39,77,1
39,78,1
39,79,1
39,82,4
39,83,3
39,84,1
39,86,5
39,87,12
39,88,3
39,89,12
39,90,5
39,91,4
39,92,10
39,93,6
39,94,16
39,95,5
39,97,1
39,98,4
39,99,4
39,102,2
39,105,4
39,106,5
39,107,6
39,108,3
39,110,5
39,111,4
39,112,6
39,113,11
39,114,4
39,115,7
39,116,9
39,117,9
39,118,9
39,119,9
39,120,18
39,121,1
39,122,10
39,123,10
39,124,9
39,125,10
39,126,21
39,127,9
39,128,16
39,130,8
39,131,7
39,132,2
39,134,2
39,135,2
39,136,6
39,138,8
39,139,1
39,140,2
39,142,2
39,143,2
39,144,9
39,147,1
39,148,3
39,149,4
39,150,2
39,151,1
39,152,2
39,155,3
39,156,4
39,157,1
39,158,3
39,160,5
39,162,5
39,163,6
39,164,2
39,171,1
39,176,1
39,192,1
39,196,1
39,198,1
40,0,10
40,13,22
40,26,7
40,31,9
40,37,1
40,40,15
40,44,20
40,46,11
40,49,15
40,53,3
40,54,2
40,57,5
40,59,1
40,60,2
40,62,3
40,64,1
40,65,1
40,68,8
40,69,2
40,70,1
40,71,11
40,73,7
40,74,3
40,75,3
40,76,10
40,77,4
40,78,4
40,79,4
40,80,3
40,81,1
40,82,9
40,89,2
40,90,1
40,92,1
40,94,1
40,95,1
40,97,6
40,98,6
40,99,8
40,100,4
40,102,6
40,103,2
40,105,11
40,106,8
40,107,13
40,108,12
40,109,1
40,110,13
40,111,10
40,112,10
40,113,24
40,114,9
40,115,13
40,116,22
40,117,7
40,118,1
40,119,2
40,120,8
40,122,4
40,123,4
40,124,2
40,125,6
40,126,6
40,127,4
40,128,6
40,130,4
40,131,9
40,132,4
40,134,3
40,135,4
40,136,11
40,138,13
40,139,2
40,140,5
40,142,4
40,143,5
40,144,13
40,145,2
40,146,1
40,147,4
40,148,5
40,149,7
40,150,5
40,151,2
40,152,1
40,156,2
40,158,1
40,160,1
40,162,1
40,163,2
40,168,1
40,171,2
40,176,3
40,183,1
40,184,2
40,213,1
41,0,22
41,13,7
41,26,15
41,31,20
41,40,3
41,44,5
