start,steps_to_1,maximum,parity_word,parity_length,odd_count,even_count,odd_transition_count,odd_ratio,zero_run_count,max_zero_run,mean_zero_run,first_16_bits,last_16_bits
2800,84,9232,0000101010100100010101001010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,29,5,1.9310,0000101010100100,1010100000100001
2801,35,8404,100100000100001000010101001000100001,36,10,26,9,0.2777777777777778,9,5,2.8889,1001000001000010,0101001000100001
2802,97,45520,01001010010101010100101010100001000101001001000010010101010101010010000100010001000101001000100001,98,34,64,33,0.3469387755102041,34,4,1.8824,0100101001010101,0101001000100001
2803,97,45520,10100010010101010100101010100001000101001001000010010101010101010010000100010001000101001000100001,98,34,64,33,0.3469387755102041,33,4,1.9394,1010001001010101,0101001000100001
2804,84,9232,0010001010100100010101001010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,29,5,1.9310,0010001010100100,1010100000100001
2805,84,9232,1000001010100100010101001010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,28,5,2.0000,1000001010100100,1010100000100001
2806,128,9232,010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,46,5,1.8043,0101001010010010,1010100000100001
2807,128,18952,101010001001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,45,5,1.8444,1010100010010010,1010100000100001
2808,84,9232,0001010101010000010101001010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,29,5,1.9310,0001010101010000,1010100000100001
2809,159,21688,1001010010100001010010101010010101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,160,58,102,57,0.3625,57,7,1.7895,1001010010100001,1010100000100001
2810,84,9232,0100010101010000010101001010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,29,5,1.9310,0100010101010000,1010100000100001
2811,58,40552,10100101001010100101010001000100010010101000001001000000001,59,19,40,18,0.3220338983050847,18,8,2.2222,1010010100101010,0001001000000001
2812,172,250504,00101010101010010010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,173,63,110,62,0.36416184971098264,63,6,1.7460,0010101010101001,0101001000100001
2813,172,250504,10001010101010010010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,173,63,110,62,0.36416184971098264,62,6,1.7742,1000101010101001,0101001000100001
2814,172,250504,01010101010101000010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,173,63,110,62,0.36416184971098264,63,6,1.7460,0101010101010100,0101001000100001
2815,159,144340,1010101010101010010000010101000101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,160,58,102,57,0.3625,57,7,1.7895,1010101010101010,1010100000100001
2816,22,2816,00000000101001000100001,23,5,18,4,0.21739130434782608,5,8,3.6000,0000000010100100,0101001000100001
2817,84,9232,1001001001000010101010100010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,28,5,2.0000,1001001001000010,1010100000100001
2818,84,9232,0100100100101000101010100010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,29,5,1.9310,0100100100101000,1010100000100001
2819,84,12688,1010000100101000101010100010010101010101000101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,28,5,2.0000,1010000100101000,1010100000100001
2820,35,2820,001001001000100000010101001000100001,36,10,26,9,0.2777777777777778,10,6,2.6000,0010010010001000,0101001000100001
2821,35,8464,100001001000100000010101001000100001,36,10,26,9,0.2777777777777778,9,6,2.8889,1000010010001000,0101001000100001
2822,35,6352,010100001000100000010101001000100001,36,10,26,9,0.2777777777777778,10,6,2.6000,0101000010001000,0101001000100001
2823,58,19060,10101001000101001010010101000010100101000100010100000000001,59,19,40,18,0.3220338983050847,18,10,2.2222,1010100100010100,0010100000000001
2824,128,9232,000100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,46,5,1.8043,0001001001010100,1010100000100001
2825,84,14308,1001010100100101001010010000100010101010010101010100001001001000010001010100000100001,85,29,56,28,0.3411764705882353,28,5,2.0000,1001010100100101,1010100000100001
2826,128,9232,010000100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,46,5,1.8043,0100001001010100,1010100000100001
2827,110,39364,101001000100101010101010100010100010010101010001000101010101010101001001000000010001001001000010101001000100001,111,39,72,38,0.35135135135135137,38,7,1.8947,1010010001001010,0101001000100001
2828,128,9232,001010000101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,46,5,1.8043,0010100001010100,1010100000100001
2829,128,9232,100010000101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,45,5,1.8444,1000100001010100,1010100000100001
2830,35,9556,010101001000000000010101001000100001,36,10,26,9,0.2777777777777778,10,10,2.6000,0101010010000000,0101001000100001
2831,35,28672,101010100000000000010101001000100001,36,10,26,9,0.2777777777777778,9,12,2.8889,1010101000000000,0101001000100001
2832,35,2832,000010010000100101000101001000100001,36,10,26,9,0.2777777777777778,10,4,2.6000,0000100100001001,0101001000100001
2833,128,9232,100100010001010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,45,5,1.8444,1001000100010100,1010100000100001
2834,79,8080,01001010100101000010010100101001001001010101000000101001001000010101001000100001,80,27,53,26,0.3375,27,6,1.9630,0100101010010100,0101001000100001
2835,79,12760,10100010100101000010010100101001001001010101000000101001001000010101001000100001,80,27,53,26,0.3375,26,6,2.0385,1010001010010100,0101001000100001
2836,35,2836,001000010000100101000101001000100001,36,10,26,9,0.2777777777777778,10,4,2.6000,0010000100001001,0101001000100001
2837,35,8512,100000010000100101000101001000100001,36,10,26,9,0.2777777777777778,9,6,2.8889,1000000100001001,0101001000100001
2838,128,9232,010100100010101000010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,46,5,1.8043,0101001000101010,1010100000100001
2839,128,19168,101010000010101000010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,45,5,1.8444,1010100000101010,1010100000100001
2840,35,2840,000101000000100101000101001000100001,36,10,26,9,0.2777777777777778,10,6,2.6000,0001010000001001,0101001000100001
2841,79,12148,10010100010101010010001010001001001001010101000000101001001000010101001000100001,80,27,53,26,0.3375,26,6,2.0385,1001010001010101,0101001000100001
2842,35,4264,010001000000100101000101001000100001,36,10,26,9,0.2777777777777778,10,6,2.6000,0100010000001001,0101001000100001
2843,172,138400,10100101010101010100100101010000010000101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,173,63,110,62,0.36416184971098264,62,5,1.7742,1010010101010101,1010100000100001
2844,66,4804,0010101001001000010010101010101010010000100010001000101001000100001,67,22,45,21,0.3283582089552239,22,4,2.0455,0010101001001000,0101001000100001
2845,66,8536,1000101001001000010010101010101010010000100010001000101001000100001,67,22,45,21,0.3283582089552239,21,4,2.1429,1000101001001000,0101001000100001
2846,66,14416,0101010100001000010010101010101010010000100010001000101001000100001,67,22,45,21,0.3283582089552239,22,4,2.0455,0101010100001000,0101001000100001
2847,172,43252,10101010100100010101000010101010010001001010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,173,63,110,62,0.36416184971098264,62,5,1.7742,1010101010010001,1010100000100001
2848,35,2848,000001001010000101000101001000100001,36,10,26,9,0.2777777777777778,10,5,2.6000,0000010010100001,0101001000100001
2849,66,8548,1001001010000101000010101010101010010000100010001000101001000100001,67,22,45,21,0.3283582089552239,21,4,2.1429,1001001010000101,0101001000100001
2850,27,4276,0100100010010001001000000001,28,7,21,6,0.25,7,8,3.0000,0100100010010001,0001001000000001
2851,27,12832,1010000010010001001000000001,28,7,21,6,0.25,6,8,3.5000,1010000010010001,0001001000000001
2852,27,3616,0010010101000001001000000001,28,7,21,6,0.25,7,8,3.0000,0010010101000001,0001001000000001
2853,27,8560,1000010101000001001000000001,28,7,21,6,0.25,6,8,3.5000,1000010101000001,0001001000000001
2854,27,6424,0101000101000001001000000001,28,7,21,6,0.25,7,8,3.0000,0101000101000001,0001001000000001
2855,128,21688,101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,45,7,1.8444,1010100101000101,1010100000100001
2856,35,2856,000100001010000101000101001000100001,36,10,26,9,0.2777777777777778,10,4,2.6000,0001000010100001,0101001000100001
2857,172,32560,10010101010100001010001001010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,173,63,110,62,0.36416184971098264,62,6,1.7742,1001010101010000,1010100000100001
2858,35,4288,010000001010000101000101001000100001,36,10,26,9,0.2777777777777778,10,6,2.6000,0100000010100001,0101001000100001
2859,79,12868,10100100100010010101001010010100100010010010100010001001001000010101001000100001,80,27,53,26,0.3375,26,4,2.0385,1010010010001001,0101001000100001
2860,27,3220,0010100100001010100000000001,28,7,21,6,0.25,7,10,3.0000,0010100100001010,1010100000000001
2861,27,8584,1000100100001010100000000001,28,7,21,6,0.25,6,10,3.5000,1000100100001010,1010100000000001
2862,27,9664,0101010000001010100000000001,28,7,21,6,0.25,7,10,3.0000,0101010000001010,1010100000000001
2863,79,28996,10101010010010001010100010010100100010010010100010001001001000010101001000100001,80,27,53,26,0.3375,26,4,2.0385,1010101001001000,0101001000100001
2864,35,2864,000010100010000101000101001000100001,36,10,26,9,0.2777777777777778,10,4,2.6000,0000101000100001,0101001000100001
2865,27,8596,1001000010100010100000000001,28,7,21,6,0.25,6,10,3.5000,1001000010100010,0010100000000001
2866,27,4840,0100101000100010100000000001,28,7,21,6,0.25,7,10,3.0000,0100101000100010,0010100000000001
2867,27,12904,1010001000100010100000000001,28,7,21,6,0.25,6,10,3.5000,1010001000100010,0010100000000001
2868,35,2868,001000100010000101000101001000100001,36,10,26,9,0.2777777777777778,10,4,2.6000,0010001000100001,0101001000100001
2869,35,8608,100000100010000101000101001000100001,36,10,26,9,0.2777777777777778,9,5,2.8889,1000001000100001,0101001000100001
2870,79,39364,01010010101010001000101010101010101001001000000010001001001000010101001000100001,80,27,53,26,0.3375,27,7,1.9630,0101001010101000,0101001000100001
2871,79,39364,10101000101010001000101010101010101001001000000010001001001000010101001000100001,80,27,53,26,0.3375,26,7,2.0385,1010100010101000,0101001000100001
2872,53,9232,000101010010101010100001001001000010001010100000100001,54,17,37,16,0.3148148148148148,17,5,2.1765,0001010100101010,1010100000100001
2873,172,1276936,10010100100101001010101010101010101010010001010101010100101010001001001001010010001001010010100000101001001000101001001000010010101010101010010000100010001000101001000100001,173,63,110,62,0.36416184971098264,62,5,1.7742,1001010010010100,0101001000100001
2874,53,9232,010001010010101010100001001001000010001010100000100001,54,17,37,16,0.3148148148148148,17,5,2.1765,0100010100101010,1010100000100001
2875,53,14560,101001010000010101001001001001000010001010100000100001,54,17,37,16,0.3148148148148148,16,5,2.3125,1010010100000101,1010100000100001
2876,53,9232,001010101000101010100001001001000010001010100000100001,54,17,37,16,0.3148148148148148,17,5,2.1765,0010101010001010,1010100000100001
2877,53,9232,100010101000101010100001001001000010001010100000100001,54,17,37,16,0.3148148148148148,16,5,2.3125,1000101010001010,1010100000100001
2878,128,41524,010101010100101001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,46,5,1.8043,0101010101001010,1010100000100001
2879,128,65608,101010101010001001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,45,5,1.8444,1010101010100010,1010100000100001
2880,22,2880,00000010001001000100001,23,5,18,4,0.21739130434782608,5,6,3.6000,0000001000100100,0001001000100001
2881,35,8644,100100100000000101000101001000100001,36,10,26,9,0.2777777777777778,9,8,2.8889,1001001000000001,0101001000100001
2882,141,9232,0100100101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,5,1.7843,0100100101001001,1010100000100001
2883,141,12976,1010000101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1010000101001001,1010100000100001
2884,48,2884,0010010001010010000101001001000010101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0010010001010010,0101001000100001
2885,48,8656,1000010001010010000101001001000010101001000100001,49,15,34,14,0.30612244897959184,14,4,2.4286,1000010001010010,0101001000100001
2886,48,6496,0101000001010010000101001001000010101001000100001,49,15,34,14,0.30612244897959184,15,5,2.2667,0101000001010010,0101001000100001
2887,128,24676,101010010010101001001010001010010010000001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,129,46,83,45,0.35658914728682173,45,6,1.8444,1010100100101010,1010100000100001
2888,48,2888,0001001010101000000101001001000010101001000100001,49,15,34,14,0.30612244897959184,15,6,2.2667,0001001010101000,0101001000100001
2889,141,14632,1001010100010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1001010100010000,1010100000100001
2890,48,4336,0100001010101000000101001001000010101001000100001,49,15,34,14,0.30612244897959184,15,6,2.2667,0100001010101000,0101001000100001
2891,48,13012,1010010000010010000101001001000010101001000100001,49,15,34,14,0.30612244897959184,14,5,2.4286,1010010000010010,0101001000100001
2892,48,3256,0010100010101000000101001001000010101001000100001,49,15,34,14,0.30612244897959184,15,6,2.2667,0010100010101000,0101001000100001
2893,48,8680,1000100010101000000101001001000010101001000100001,49,15,34,14,0.30612244897959184,14,6,2.4286,1000100010101000,0101001000100001
2894,53,10996,010101001010010001010100100010001000001010100000100001,54,17,37,16,0.3148148148148148,17,5,2.1765,0101010010100100,1010100000100001
2895,53,29320,101010100010010001010100100010001000001010100000100001,54,17,37,16,0.3148148148148148,16,5,2.3125,1010101000100100,1010100000100001
2896,22,2896,00001000001001000100001,23,5,18,4,0.21739130434782608,5,5,3.6000,0000100000100100,0001001000100001
2897,141,9232,1001000101010100100100010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1001000101010100,1010100000100001
2898,141,24784,0100101010101010000100010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,5,1.7843,0100101010101010,1010100000100001
2899,141,24784,1010001010101010000100010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1010001010101010,1010100000100001
2900,22,2900,00100000001001000100001,23,5,18,4,0.21739130434782608,5,7,3.6000,0010000000100100,0001001000100001
2901,22,8704,10000000001001000100001,23,5,18,4,0.21739130434782608,4,9,4.5000,1000000000100100,0001001000100001
2902,141,9232,0101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,6,1.7843,0101001001001010,1010100000100001
2903,141,19600,1010100001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,6,1.8200,1010100001001010,1010100000100001
2904,48,2904,0001010010010100010001001001000010101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0001010010010100,0101001000100001
2905,48,9808,1001010000100001010001001001000010101001000100001,49,15,34,14,0.30612244897959184,14,4,2.4286,1001010000100001,0101001000100001
2906,48,4360,0100010010010100010001001001000010101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0100010010010100,0101001000100001
2907,141,22084,1010010101001001000100100010000010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1010010101001001,1010100000100001
2908,48,4912,0010101000010100010001001001000010101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0010101000010100,0101001000100001
2909,48,8728,1000101000010100010001001001000010101001000100001,49,15,34,14,0.30612244897959184,14,4,2.4286,1000101000010100,0101001000100001
2910,141,14740,0101010100100001010001000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,5,1.7843,0101010100100001,1010100000100001
2911,141,44224,1010101010000001010001000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,6,1.8200,1010101010000001,1010100000100001
2912,97,9232,00000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0000010100101010,1010100000100001
2913,110,95956,100100101010010101010001010101001000010101010101010010101001000001001010100000001001010000101000101001000100001,111,39,72,38,0.35135135135135137,38,7,1.8947,1001001010100101,0101001000100001
2914,35,4372,010010000100010001000101001000100001,36,10,26,9,0.2777777777777778,10,4,2.6000,0100100001000100,0101001000100001
2915,35,13120,101000000100010001000101001000100001,36,10,26,9,0.2777777777777778,9,6,2.8889,1010000001000100,0101001000100001
2916,35,2916,001001010000010001000101001000100001,36,10,26,9,0.2777777777777778,10,5,2.6000,0010010100000100,0101001000100001
2917,35,8752,100001010000010001000101001000100001,36,10,26,9,0.2777777777777778,9,5,2.8889,1000010100000100,0101001000100001
2918,35,6568,010100010000010001000101001000100001,36,10,26,9,0.2777777777777778,10,5,2.6000,0101000100000100,0101001000100001
2919,216,250504,1010100101010101010001001000101001001010000100101010101010010010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,217,80,137,79,0.3686635944700461,79,6,1.7342,1010100101010101,0101001000100001
2920,97,9232,00010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0001000100101010,1010100000100001
2921,79,22192,10010101010000101001001010001010001010001001000101001010000101000101001000100001,80,27,53,26,0.3375,26,4,2.0385,1001010101000010,0101001000100001
2922,97,9232,01000001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0100000100101010,1010100000100001
2923,141,13156,1010010010100000101001010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,6,1.8200,1010010010100000,1010100000100001
2924,141,9232,0010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,6,1.7843,0010100101010001,1010100000100001
2925,141,9232,1000100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,6,1.8200,1000100101010001,1010100000100001
2926,141,9880,0101010001010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,6,1.7843,0101010001010001,1010100000100001
2927,172,33352,10101010010100010010101000101010100010001000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,173,63,110,62,0.36416184971098264,62,5,1.7742,1010101001010001,1010100000100001
2928,97,9232,00001010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0000101010001010,1010100000100001
2929,97,9232,10010000001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,33,6,1.9394,1001000000101010,1010100000100001
2930,35,4948,010010100100000001000101001000100001,36,10,26,9,0.2777777777777778,10,7,2.6000,0100101001000000,0101001000100001
2931,35,13192,101000100100000001000101001000100001,36,10,26,9,0.2777777777777778,9,7,2.8889,1010001001000000,0101001000100001
2932,97,9232,00100010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0010001010001010,1010100000100001
2933,97,9232,10000010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,33,5,1.9394,1000001010001010,1010100000100001
2934,141,9232,0101001010001001001010010001000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,5,1.7843,0101001010001001,1010100000100001
2935,141,19816,1010100010001001001010010001000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1010100010001001,1010100000100001
2936,48,4192,0001010101001010000010100001000010101001000100001,49,15,34,14,0.30612244897959184,15,5,2.2667,0001010101001010,0101001000100001
2937,53,25108,100101001010101001000010010100010010000010100000100001,54,17,37,16,0.3148148148148148,16,5,2.3125,1001010010101010,0010100000100001
2938,48,4408,0100010101001010000010100001000010101001000100001,49,15,34,14,0.30612244897959184,15,5,2.2667,0100010101001010,0101001000100001
2939,79,80512,10100101001001010100101010010101010000000100000101001010000101000101001000100001,80,27,53,26,0.3375,26,7,2.0385,1010010100100101,0101001000100001
2940,48,11176,0010101010100010000010100001000010101001000100001,49,15,34,14,0.30612244897959184,15,5,2.2667,0010101010100010,0101001000100001
2941,48,11176,1000101010100010000010100001000010101001000100001,49,15,34,14,0.30612244897959184,14,5,2.4286,1000101010100010,0101001000100001
2942,172,190996,01010101010100101010101010010000100101001010000100010001010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,173,63,110,62,0.36416184971098264,63,5,1.7460,0101010101010010,1010100000100001
2943,172,190996,10101010101010001010101010010000100101001010000100010001010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,173,63,110,62,0.36416184971098264,62,5,1.7742,1010101010101000,1010100000100001
2944,22,2944,00000001010100000100001,23,5,18,4,0.21739130434782608,5,7,3.6000,0000000101010000,1010100000100001
2945,79,9448,10010010010100101010001000101001010001001010001010100010000101000101001000100001,80,27,53,26,0.3375,26,4,2.0385,1001001001010010,0101001000100001
2946,97,9232,01001001000101010001010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0100100100010101,1010100000100001
2947,97,13264,10100001000101010001010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,33,5,1.9394,1010000100010101,1010100000100001
2948,141,9232,0010010010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,5,1.7843,0010010010101010,1010100000100001
2949,141,9232,1000010010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1000010010101010,1010100000100001
2950,141,9232,0101000010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,5,1.7843,0101000010101010,1010100000100001
2951,97,19924,10101001000001010001010100100010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,33,5,1.9394,1010100100000101,1010100000100001
2952,22,2952,00010010000001000100001,23,5,18,4,0.21739130434782608,5,6,3.6000,0001001000000100,0000001000100001
2953,123,345544,1001010100101001010101001010010101010001010101010100010010100100010100000010010010001010010000101001001000010101001000100001,124,44,80,43,0.3548387096774194,43,6,1.8605,1001010100101001,0101001000100001
2954,22,4432,01000010000001000100001,23,5,18,4,0.21739130434782608,5,6,3.6000,0100001000000100,0000001000100001
2955,141,18952,1010010001010101010001001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1010010001010101,1010100000100001
2956,22,3328,00101000000001000100001,23,5,18,4,0.21739130434782608,5,8,3.6000,0010100000000100,0000001000100001
2957,22,8872,10001000000001000100001,23,5,18,4,0.21739130434782608,4,8,4.5000,1000100000000100,0000001000100001
2958,97,9988,01010100100100100010101010000010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0101010010010010,1010100000100001
2959,97,29968,10101010000100100010101010000010101001010010101010101000101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,33,5,1.9394,1010101000010010,1010100000100001
2960,48,2960,0000100101001000101001010000101000101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0000100101001000,0101001000100001
2961,35,8884,100100010010010000000101001000100001,36,10,26,9,0.2777777777777778,9,7,2.8889,1001000100100100,0101001000100001
2962,35,7504,010010101000010000000101001000100001,36,10,26,9,0.2777777777777778,10,7,2.6000,0100101010000100,0101001000100001
2963,35,13336,101000101000010000000101001000100001,36,10,26,9,0.2777777777777778,9,7,2.8889,1010001010000100,0101001000100001
2964,48,2964,0010000101001000101001010000101000101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0010000101001000,0101001000100001
2965,48,8896,1000000101001000101001010000101000101001000100001,49,15,34,14,0.30612244897959184,14,6,2.4286,1000000101001000,0101001000100001
2966,141,9232,0101001000010010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,51,5,1.7843,0101001000010010,1010100000100001
2967,141,20032,1010100000010010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,6,1.8200,1010100000010010,1010100000100001
2968,48,2968,0001010001001000101001010000101000101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0001010001001000,0101001000100001
2969,141,10024,1001010001000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1001010001000010,1010100000100001
2970,48,4456,0100010001001000101001010000101000101001000100001,49,15,34,14,0.30612244897959184,15,4,2.2667,0100010001001000,0101001000100001
2971,48,33856,1010010101010000001001000100000010101001000100001,49,15,34,14,0.30612244897959184,14,6,2.4286,1010010101010000,0101001000100001
2972,97,14308,00101010010101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0010101001010100,1010100000100001
2973,97,14308,10001010010101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,33,5,1.9394,1000101001010100,1010100000100001
2974,97,15064,01010101000101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,98,34,64,33,0.3469387755102041,34,5,1.8824,0101010100010100,1010100000100001
2975,48,50848,1010101010010100000100000100000010101001000100001,49,15,34,14,0.30612244897959184,14,6,2.4286,1010101010010100,0101001000100001
2976,22,2976,00000100010100000100001,23,5,18,4,0.21739130434782608,5,5,3.6000,0000010001010000,0010100000100001
2977,141,9232,1001001010010001010000101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,142,51,91,50,0.3591549295774648,50,5,1.8200,1001001010010001,1010100000100001
2978,48,4468,0100100010100000101001010000101000101001000100001,49,15,34,14,0.30612244897959184,15,5,2.2667,0100100010100000,0101001000100001
2979,48,13408,1010000010100000101001010000101000101001000100001,49,15,34,14,0.30612244897959184,14,5,2.4286,1010000010100000,0101001000100001
2980,92,8080,001001010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,93,32,61,31,0.34408602150537637,32,6,1.9062,0010010101010010,0101001000100001
2981,92,8944,100001010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,93,32,61,31,0.34408602150537637,31,6,1.9677,1000010101010010,0101001000100001
