dimension,birth,death,persistence
1,-3.332204510175204,-1.791759469228055,1.5404450409471488
1,-2.6390573296152584,-1.0986122886681098,1.5404450409471486
1,-2.6390573296152584,-1.0986122886681098,1.5404450409471486
1,-2.6390573296152584,-1.0986122886681098,1.5404450409471486
1,-2.6390573296152584,-1.0986122886681098,1.5404450409471486
1,-2.6390573296152584,-1.0986122886681098,1.5404450409471486
1,-2.6390573296152584,-1.0986122886681098,1.5404450409471486
1,-3.6109179126442243,-2.0794415416798357,1.5314763709643886
1,-2.1972245773362196,-0.6931471805599453,1.5040773967762742
1,-2.1972245773362196,-0.6931471805599453,1.5040773967762742
1,-2.1972245773362196,-0.6931471805599453,1.5040773967762742
1,-2.1972245773362196,-0.6931471805599453,1.5040773967762742
1,-2.1972245773362196,-0.6931471805599453,1.5040773967762742
1,-2.1972245773362196,-0.6931471805599453,1.5040773967762742
1,-3.295836866004329,-1.791759469228055,1.5040773967762742
1,-2.1972245773362196,-0.6931471805599453,1.5040773967762742
1,-2.8903717578961645,-1.3862943611198906,1.504077396776274
1,-2.8903717578961645,-1.3862943611198906,1.504077396776274
1,-2.8903717578961645,-1.3862943611198906,1.504077396776274
1,-2.8903717578961645,-1.3862943611198906,1.504077396776274
1,-4.2626798770413155,-2.772588722239781,1.4900911548015343
1,-3.091042453358316,-1.6094379124341003,1.4816045409242158
1,-3.091042453358316,-1.6094379124341003,1.4816045409242158
1,-4.30406509320417,-2.833213344056216,1.470851749147954
1,-2.5649493574615367,-1.0986122886681098,1.466337068793427
1,-2.5649493574615367,-1.0986122886681098,1.466337068793427
1,-2.5649493574615367,-1.0986122886681098,1.466337068793427
1,-3.4011973816621555,-1.9459101490553132,1.4552872326068422
1,-4.219507705176107,-2.772588722239781,1.4469189829363258
1,-2.833213344056216,-1.3862943611198906,1.4469189829363256
1,-2.833213344056216,-1.3862943611198906,1.4469189829363256
1,-2.833213344056216,-1.3862943611198906,1.4469189829363256
1,-2.833213344056216,-1.3862943611198906,1.4469189829363256
1,-2.833213344056216,-1.3862943611198906,1.4469189829363256
1,-4.330733340286331,-2.8903717578961645,1.4403615823901665
1,-3.6375861597263857,-2.1972245773362196,1.440361582390166
