start,odd_start,compressed_length,exponent_word,exponent_sum,exponent_mean,exponent_one_count,exponent_one_ratio,net_log2_factor,max_odd_value
447,447,34,1 1 1 1 1 2 1 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,63,1.852941,19,0.558824,-9.111275,13121
448,7,5,1 1 2 3 4,11,2.200000,2,0.400000,-3.075187,17
449,449,41,2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.804878,23,0.560976,-9.016537,3077
450,225,17,2 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,35,2.058824,7,0.411765,-8.055637,1457
451,451,17,1 4 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,36,2.117647,8,0.470588,-9.055637,1457
452,113,2,2 8,10,5.000000,0,0.000000,-6.830075,113
453,453,2,4 8,12,6.000000,0,0.000000,-8.830075,453
454,227,2,1 10,11,5.500000,1,0.500000,-7.830075,341
455,455,12,1 1 2 2 2 2 4 3 1 1 5 4,28,2.333333,4,0.333333,-8.980450,1025
456,57,10,2 1 2 2 4 1 1 2 3 4,22,2.200000,3,0.300000,-6.150375,65
457,457,46,2 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,25,0.543478,-9.091725,3077
458,229,10,4 1 2 2 4 1 1 2 3 4,24,2.400000,3,0.300000,-8.150375,229
459,459,46,1 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,25,0.543478,-9.091725,3077
460,115,10,1 3 2 2 4 1 1 2 3 4,23,2.300000,3,0.300000,-7.150375,173
461,461,10,3 3 2 2 4 1 1 2 3 4,25,2.500000,2,0.200000,-9.150375,461
462,231,46,1 1 2 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.760870,27,0.586957,-8.091725,3077
463,463,46,1 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,27,0.586957,-9.091725,3077
464,29,5,3 1 2 3 4,13,2.600000,1,0.200000,-5.075187,29
465,465,10,2 3 1 4 4 1 1 2 3 4,25,2.500000,3,0.300000,-9.150375,465
466,233,29,2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,54,1.862069,16,0.551724,-8.036087,3077
467,467,29,1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,55,1.896552,16,0.551724,-9.036087,3077
468,117,5,5 1 2 3 4,15,3.000000,1,0.200000,-7.075187,117
469,469,5,7 1 2 3 4,17,3.400000,1,0.200000,-9.075187,469
470,235,46,1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,81,1.760870,26,0.565217,-8.091725,3077
471,471,46,1 1 4 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,27,0.586957,-9.091725,3077
472,59,10,1 2 1 4 1 3 1 2 3 4,22,2.200000,4,0.400000,-6.150375,101
473,473,10,2 1 6 2 1 3 1 2 3 4,25,2.500000,3,0.300000,-9.150375,533
474,237,10,3 2 1 4 1 3 1 2 3 4,24,2.400000,3,0.300000,-8.150375,237
475,475,7,1 2 1 1 5 2 8,20,2.857143,3,0.428571,-8.905262,1205
476,119,10,1 1 3 4 1 3 1 2 3 4,23,2.300000,4,0.400000,-7.150375,269
477,477,10,3 1 3 4 1 3 1 2 3 4,25,2.500000,3,0.300000,-9.150375,477
478,239,17,1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,35,2.058824,9,0.529412,-8.055637,3077
479,479,17,1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,36,2.117647,9,0.529412,-9.055637,3077
480,15,5,1 1 1 5 4,12,2.400000,3,0.600000,-4.075187,53
481,481,15,2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,33,2.200000,6,0.400000,-9.225562,917
482,241,5,2 5 2 3 4,16,3.200000,0,0.000000,-8.075187,241
483,483,5,1 7 2 3 4,17,3.400000,1,0.200000,-9.075187,725
484,121,34,2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,61,1.794118,19,0.558824,-7.111275,3077
485,485,34,4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.852941,19,0.558824,-9.111275,3077
486,243,34,1 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,62,1.823529,19,0.558824,-8.111275,3077
487,487,51,1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.764706,30,0.588235,-9.166912,3077
488,61,5,3 1 1 5 4,14,2.800000,2,0.400000,-6.075187,61
489,489,15,2 1 1 1 2 1 5 1 4 4 1 1 2 3 4,33,2.200000,7,0.466667,-9.225562,1397
490,245,5,5 1 1 5 4,16,3.200000,2,0.400000,-8.075187,245
491,491,51,1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,90,1.764706,28,0.549020,-9.166912,3077
492,123,15,1 2 1 2 3 1 2 1 4 1 3 1 2 3 4,31,2.066667,6,0.400000,-7.225562,209
493,493,15,3 2 1 2 3 1 2 1 4 1 3 1 2 3 4,33,2.200000,5,0.333333,-9.225562,493
494,247,15,1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,32,2.133333,6,0.400000,-8.225562,557
495,495,34,1 1 1 2 1 1 2 1 1 2 2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,63,1.852941,18,0.529412,-9.111275,4769
496,31,39,1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,67,1.717949,23,0.589744,-5.186462,3077
497,497,5,2 5 1 5 4,17,3.400000,1,0.200000,-9.075187,497
498,249,15,2 1 2 1 3 1 1 3 4 1 3 1 2 3 4,32,2.133333,6,0.400000,-8.225562,317
499,499,15,1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,33,2.200000,6,0.400000,-9.225562,749
500,125,39,3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,69,1.769231,22,0.564103,-7.186462,3077
501,501,39,5 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,71,1.820513,22,0.564103,-9.186462,3077
502,251,22,1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,43,1.954545,12,0.545455,-8.130825,3077
503,503,22,1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,44,2.000000,12,0.545455,-9.130825,3077
504,63,39,1 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,68,1.743590,24,0.615385,-6.186462,3077
505,505,20,2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,41,2.050000,8,0.400000,-9.300750,917
506,253,39,3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,70,1.794872,23,0.589744,-8.186462,3077
507,507,10,1 2 1 2 1 4 5 2 3 4,25,2.500000,3,0.300000,-9.150375,965
508,127,15,1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,31,2.066667,7,0.466667,-7.225562,1457
509,509,15,3 1 1 1 1 1 2 4 3 3 3 1 2 3 4,33,2.200000,6,0.400000,-9.225562,1457
510,255,15,1 1 1 1 1 1 1 6 3 3 3 1 2 3 4,32,2.133333,8,0.533333,-8.225562,4373
511,511,20,1 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,41,2.050000,10,0.500000,-9.300750,13121
512,1,0,,0,0.000000,0,0.000000,0.000000,1
513,513,10,2 2 2 2 1 5 1 1 5 4,25,2.500000,3,0.300000,-9.150375,513
514,257,44,2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.772727,23,0.522727,-8.261650,3077
515,515,44,1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,24,0.545455,-9.261650,3077
516,129,44,2 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.750000,24,0.545455,-7.261650,3077
517,517,44,4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,24,0.545455,-9.261650,3077
518,259,44,1 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.772727,25,0.568182,-8.261650,3077
519,519,20,1 1 2 3 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,41,2.050000,8,0.400000,-9.300750,1169
520,65,8,2 2 4 1 1 2 3 4,19,2.375000,2,0.250000,-6.320300,65
521,521,44,2 1 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,25,0.568182,-9.261650,3077
522,261,8,4 2 4 1 1 2 3 4,21,2.625000,2,0.250000,-8.320300,261
523,523,44,1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,24,0.545455,-9.261650,3077
524,131,8,1 4 4 1 1 2 3 4,20,2.500000,3,0.375000,-7.320300,197
525,525,8,3 4 4 1 1 2 3 4,22,2.750000,2,0.250000,-9.320300,525
526,263,27,1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,51,1.888889,15,0.555556,-8.206012,3077
527,527,27,1 1 1 5 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,52,1.925926,16,0.592593,-9.206012,3077
528,33,8,2 2 1 3 1 2 3 4,18,2.250000,2,0.250000,-5.320300,33
529,529,8,2 3 6 1 1 2 3 4,22,2.750000,2,0.250000,-9.320300,529
530,265,44,2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,78,1.772727,25,0.568182,-8.261650,3077
531,531,44,1 3 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,79,1.795455,25,0.568182,-9.261650,3077
532,133,8,4 2 1 3 1 2 3 4,20,2.500000,2,0.250000,-7.320300,133
533,533,8,6 2 1 3 1 2 3 4,22,2.750000,2,0.250000,-9.320300,533
534,267,5,1 2 3 2 8,16,3.200000,1,0.200000,-8.075187,401
535,535,5,1 1 5 2 8,17,3.400000,2,0.400000,-9.075187,1205
536,67,8,1 4 1 3 1 2 3 4,19,2.375000,3,0.375000,-6.320300,101
537,537,5,2 1 3 1 10,17,3.400000,2,0.400000,-9.075187,605
538,269,8,3 4 1 3 1 2 3 4,21,2.625000,2,0.250000,-8.320300,269
539,539,15,1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,33,2.200000,7,0.466667,-9.225562,3077
540,135,13,1 1 2 4 1 2 2 4 1 1 2 3 4,28,2.153846,5,0.384615,-7.395487,305
541,541,13,3 1 2 4 1 2 2 4 1 1 2 3 4,30,2.307692,4,0.307692,-9.395487,541
542,271,13,1 1 1 6 1 2 2 4 1 1 2 3 4,29,2.230769,6,0.461538,-8.395487,917
543,543,49,1 1 1 1 2 2 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,87,1.775510,27,0.551020,-9.336837,3077
544,17,3,2 3 4,9,3.000000,0,0.000000,-4.245112,17
545,545,13,2 2 1 3 3 2 2 4 1 1 2 3 4,30,2.307692,3,0.230769,-9.395487,545
546,273,8,2 3 3 3 1 2 3 4,21,2.625000,1,0.125000,-8.320300,273
547,547,8,1 5 3 3 1 2 3 4,22,2.750000,2,0.250000,-9.320300,821
548,137,32,2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,58,1.812500,18,0.562500,-7.281200,3077
549,549,32,4 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,60,1.875000,18,0.562500,-9.281200,3077
550,275,32,1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,59,1.843750,18,0.562500,-8.281200,3077
551,551,13,1 1 2 1 5 1 4 4 1 1 2 3 4,30,2.307692,6,0.461538,-9.395487,1397
552,69,3,4 3 4,11,3.666667,0,0.000000,-6.245112,69
553,553,49,2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,87,1.775510,27,0.551020,-9.336837,3077
554,277,3,6 3 4,13,4.333333,0,0.000000,-8.245112,277
555,555,8,1 2 2 7 1 2 3 4,22,2.750000,2,0.250000,-9.320300,833
556,139,13,1 2 3 1 2 1 4 1 3 1 2 3 4,28,2.153846,5,0.384615,-7.395487,209
557,557,13,3 2 3 1 2 1 4 1 3 1 2 3 4,30,2.307692,4,0.307692,-9.395487,557
558,279,13,1 1 5 1 2 1 4 1 3 1 2 3 4,29,2.230769,6,0.461538,-8.395487,629
559,559,30,1 1 1 2 2 1 1 2 1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,57,1.900000,14,0.466667,-9.451125,2693
560,35,3,1 5 4,10,3.333333,1,0.333333,-5.245112,53
561,561,13,2 4 1 1 1 3 4 1 3 1 2 3 4,30,2.307692,5,0.384615,-9.395487,561
562,281,13,2 1 3 1 1 3 4 1 3 1 2 3 4,29,2.230769,5,0.384615,-8.395487,317
563,563,13,1 3 3 1 1 3 4 1 3 1 2 3 4,30,2.307692,5,0.384615,-9.395487,845
564,141,3,3 5 4,12,4.000000,0,0.000000,-7.245112,141
565,565,3,5 5 4,14,4.666667,0,0.000000,-9.245112,565
566,283,20,1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,40,2.000000,11,0.550000,-8.300750,3077
567,567,20,1 1 3 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,41,2.050000,11,0.550000,-9.300750,3077
568,71,37,1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,65,1.756757,21,0.567568,-6.356387,3077
569,569,18,2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,38,2.111111,7,0.388889,-9.470675,917
570,285,37,3 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,67,1.810811,20,0.540541,-8.356387,3077
571,571,8,1 2 1 4 5 2 3 4,22,2.750000,2,0.250000,-9.320300,965
572,143,37,1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,66,1.783784,22,0.594595,-7.356387,3077
573,573,37,3 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,68,1.837838,21,0.567568,-9.356387,3077
574,287,13,1 1 1 1 2 4 3 3 3 1 2 3 4,29,2.230769,5,0.384615,-8.395487,1457
575,575,13,1 1 1 1 1 6 3 3 3 1 2 3 4,30,2.307692,6,0.461538,-9.395487,4373
576,9,6,2 1 1 2 3 4,13,2.166667,2,0.333333,-3.490225,17
577,577,8,2 2 4 3 1 1 5 4,22,2.750000,2,0.250000,-9.320300,577
578,289,8,2 2 1 5 1 1 5 4,21,2.625000,3,0.375000,-8.320300,289
579,579,8,1 4 1 5 1 1 5 4,22,2.750000,4,0.500000,-9.320300,869
580,145,42,2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.761905,23,0.547619,-7.431575,3077
581,581,42,4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.809524,23,0.547619,-9.431575,3077
582,291,42,1 5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.785714,24,0.571429,-8.431575,3077
583,583,8,1 1 2 2 1 8 3 4,22,2.750000,3,0.375000,-9.320300,1313
584,73,42,2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,73,1.738095,24,0.571429,-6.431575,3077
585,585,18,2 1 1 3 1 3 2 3 1 2 1 4 1 3 1 2 3 4,38,2.111111,7,0.388889,-9.470675,989
586,293,42,4 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.785714,24,0.571429,-8.431575,3077
587,587,42,1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.809524,24,0.571429,-9.431575,3077
588,147,42,1 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.761905,24,0.571429,-7.431575,3077
589,589,42,3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.809524,23,0.547619,-9.431575,3077
590,295,18,1 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,37,2.055556,8,0.444444,-8.470675,749
591,591,18,1 1 1 3 3 2 1 3 1 1 3 4 1 3 1 2 3 4,38,2.111111,8,0.444444,-9.470675,1997
592,37,6,4 1 1 2 3 4,15,2.500000,2,0.333333,-5.490225,37
593,593,25,2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,49,1.960000,13,0.520000,-9.375937,3077
594,297,25,2 1 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,48,1.920000,14,0.560000,-8.375937,3077
595,595,25,1 3 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,49,1.960000,14,0.560000,-9.375937,3077
596,149,6,6 1 1 2 3 4,17,2.833333,2,0.333333,-7.490225,149
597,597,6,8 1 1 2 3 4,19,3.166667,2,0.333333,-9.490225,597
598,299,42,1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.785714,24,0.571429,-8.431575,3077
599,599,42,1 1 4 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.809524,25,0.595238,-9.431575,3077
600,75,3,1 2 8,11,3.666667,1,0.333333,-6.245112,113
601,601,18,2 1 4 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,38,2.111111,8,0.444444,-9.470675,1457
602,301,3,3 2 8,13,4.333333,0,0.000000,-8.245112,301
603,603,23,1 2 1 1 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,46,2.000000,8,0.347826,-9.545862,1937
604,151,3,1 1 10,12,4.000000,2,0.666667,-7.245112,341
605,605,3,3 1 10,14,4.666667,1,0.333333,-9.245112,605
606,303,13,1 1 1 2 2 2 2 4 3 1 1 5 4,29,2.230769,5,0.384615,-8.395487,1025
607,607,13,1 1 1 1 4 2 2 4 3 1 1 5 4,30,2.307692,6,0.461538,-9.395487,3077
608,19,6,1 3 1 2 3 4,14,2.333333,2,0.333333,-4.490225,29
609,609,47,2 2 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.787234,25,0.531915,-9.506762,3077
610,305,11,2 4 1 2 2 4 1 1 2 3 4,26,2.363636,3,0.272727,-8.565412,305
611,611,11,1 6 1 2 2 4 1 1 2 3 4,27,2.454545,4,0.363636,-9.565412,917
612,153,11,2 1 3 2 2 4 1 1 2 3 4,25,2.272727,3,0.272727,-7.565412,173
613,613,11,4 1 3 2 2 4 1 1 2 3 4,27,2.454545,3,0.272727,-9.565412,613
614,307,11,1 3 3 2 2 4 1 1 2 3 4,26,2.363636,3,0.272727,-8.565412,461
615,615,23,1 1 2 1 1 1 5 2 1 1 3 2 3 1 2 1 4 1 3 1 2 3 4,46,2.000000,11,0.478261,-9.545862,3509
616,77,6,3 3 1 2 3 4,16,2.666667,1,0.166667,-6.490225,77
617,617,47,2 1 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.787234,27,0.574468,-9.506762,3077
618,309,6,5 3 1 2 3 4,18,3.000000,1,0.166667,-8.490225,309
619,619,47,1 2 2 1 2 3 3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.787234,25,0.531915,-9.506762,3077
620,155,30,1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,55,1.833333,17,0.566667,-7.451125,3077
621,621,30,3 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,57,1.900000,16,0.533333,-9.451125,3077
622,311,30,1 1 3 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,56,1.866667,17,0.566667,-8.451125,3077
623,623,47,1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.787234,26,0.553191,-9.506762,3077
624,39,11,1 1 2 1 4 1 3 1 2 3 4,23,2.090909,5,0.454545,-5.565412,101
625,625,6,2 7 1 2 3 4,19,3.166667,1,0.166667,-9.490225,625
626,313,47,2 1 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.765957,26,0.553191,-8.506762,3077
627,627,47,1 3 2 2 1 1 2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.787234,26,0.553191,-9.506762,3077
628,157,11,3 1 2 1 4 1 3 1 2 3 4,25,2.272727,4,0.363636,-7.565412,157
629,629,11,5 1 2 1 4 1 3 1 2 3 4,27,2.454545,4,0.363636,-9.565412,629
630,315,11,1 2 1 6 2 1 3 1 2 3 4,26,2.363636,4,0.363636,-8.565412,533
631,631,11,1 1 3 6 2 1 3 1 2 3 4,27,2.454545,4,0.363636,-9.565412,1421
632,79,11,1 1 1 3 4 1 3 1 2 3 4,24,2.181818,5,0.454545,-6.565412,269
633,633,8,2 1 2 1 1 5 2 8,22,2.750000,3,0.375000,-9.320300,1205
634,317,11,3 1 1 3 4 1 3 1 2 3 4,26,2.363636,4,0.363636,-8.565412,317
635,635,8,1 2 1 2 4 1 1 10,22,2.750000,4,0.500000,-9.320300,1073
636,159,18,1 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,36,2.000000,10,0.555556,-7.470675,3077
637,637,18,3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,38,2.111111,9,0.500000,-9.470675,3077
638,319,18,1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,37,2.055556,10,0.555556,-8.470675,3077
639,639,47,1 1 1 1 1 1 2 1 2 1 1 2 3 5 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.787234,27,0.574468,-9.506762,13841
640,5,1,4,4,4.000000,0,0.000000,-2.415037,5
641,641,16,2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,35,2.187500,6,0.375000,-9.640600,917
642,321,6,2 2 5 2 3 4,18,3.000000,0,0.000000,-8.490225,321
643,643,6,1 4 5 2 3 4,19,3.166667,1,0.166667,-9.490225,965
644,161,35,2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,63,1.800000,19,0.542857,-7.526312,3077
645,645,35,4 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,65,1.857143,19,0.542857,-9.526312,3077
646,323,35,1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,64,1.828571,20,0.571429,-8.526312,3077
647,647,11,1 1 2 4 3 3 3 1 2 3 4,27,2.454545,3,0.272727,-9.565412,1457
648,81,6,2 3 1 1 5 4,16,2.666667,2,0.333333,-6.490225,81
